,T (K),U (eV),F (eV),S (eV/K)
1224,1524.0,-0.0,-0.3465825403697524,0.00022741636507200846
1225,1525.0,-5.684341886080802e-14,-0.3468099567348244,0.00022741636507200846
1226,1526.0,-0.0,-0.3470373730998964,0.00022741636507200846
1227,1527.0,-0.0,-0.3472647894649684,0.00022741636507203622
1228,1528.0,-0.0,-0.3474922058300405,0.00022741636507203622
1229,1529.0,-0.0,-0.3477196221951125,0.00022741636507200846
1230,1530.0,-0.0,-0.3479470385601845,0.0002274163650719807
1231,1531.0,5.684341886080802e-14,-0.34817445492525645,0.0002274163650719807
1232,1532.0,-0.0,-0.34840187129032846,0.00022741636507200846
1233,1533.0,-0.0,-0.34862928765540047,0.00022741636507203622
1234,1534.0,-5.684341886080802e-14,-0.34885670402047253,0.00022741636507203622
1235,1535.0,5.684341886080802e-14,-0.34908412038554454,0.00022741636507200846
1236,1536.0,-5.684341886080802e-14,-0.34931153675061655,0.00022741636507200846
1237,1537.0,-0.0,-0.34953895311568856,0.00022741636507200846
1238,1538.0,-0.0,-0.34976636948076056,0.00022741636507203622
1239,1539.0,-0.0,-0.34999378584583263,0.00022741636507203622
1240,1540.0,-1.1368683772161603e-13,-0.35022120221090464,0.00022741636507200846
1241,1541.0,-0.0,-0.35044861857597664,0.00022741636507200846
1242,1542.0,-0.0,-0.35067603494104865,0.00022741636507200846
1243,1543.0,5.684341886080802e-14,-0.35090345130612066,0.00022741636507203622
1244,1544.0,-0.0,-0.3511308676711927,0.00022741636507203622
1245,1545.0,-5.684341886080802e-14,-0.35135828403626473,0.00022741636507200846
1246,1546.0,5.684341886080802e-14,-0.35158570040133674,0.00022741636507200846
1247,1547.0,-0.0,-0.35181311676640875,0.00022741636507200846
1248,1548.0,-0.0,-0.35204053313148076,0.00022741636507203622
1249,1549.0,-5.684341886080802e-14,-0.3522679494965528,0.00022741636507203622
1250,1550.0,-0.0,-0.35249536586162483,0.00022741636507200846
1251,1551.0,-0.0,-0.35272278222669684,0.0002274163650719807
1252,1552.0,-0.0,-0.3529501985917688,0.0002274163650719807
1253,1553.0,-0.0,-0.3531776149568408,0.00022741636507200846
1254,1554.0,-0.0,-0.3534050313219128,0.00022741636507200846
1255,1555.0,-0.0,-0.3536324476869848,0.00022741636507203622
1256,1556.0,-0.0,-0.3538598640520569,0.00022741636507203622
1257,1557.0,-0.0,-0.3540872804171289,0.00022741636507200846
1258,1558.0,5.684341886080802e-14,-0.3543146967822009,0.00022741636507200846
1259,1559.0,-0.0,-0.3545421131472729,0.00022741636507200846
1260,1560.0,5.684341886080802e-14,-0.3547695295123449,0.00022741636507203622
1261,1561.0,-0.0,-0.354996945877417,0.00022741636507203622
1262,1562.0,-0.0,-0.355224362242489,0.00022741636507200846
1263,1563.0,-0.0,-0.355451778607561,0.00022741636507200846
1264,1564.0,-0.0,-0.355679194972633,0.00022741636507200846
1265,1565.0,-0.0,-0.355906611337705,0.00022741636507203622
1266,1566.0,5.684341886080802e-14,-0.3561340277027771,0.00022741636507203622
1267,1567.0,-0.0,-0.3563614440678491,0.00022741636507200846
1268,1568.0,-0.0,-0.3565888604329211,0.00022741636507200846
1269,1569.0,-5.684341886080802e-14,-0.3568162767979931,0.00022741636507200846
1270,1570.0,5.684341886080802e-14,-0.3570436931630651,0.00022741636507203622
1271,1571.0,-0.0,-0.3572711095281372,0.00022741636507203622
1272,1572.0,-5.684341886080802e-14,-0.3574985258932092,0.0002274163650719807
1273,1573.0,-0.0,-0.35772594225828114,0.0002274163650719807
1274,1574.0,-0.0,-0.35795335862335315,0.00022741636507200846
1275,1575.0,-0.0,-0.35818077498842515,0.00022741636507200846
1276,1576.0,-0.0,-0.35840819135349716,0.00022741636507200846
1277,1577.0,5.684341886080802e-14,-0.35863560771856917,0.00022741636507203622
1278,1578.0,-0.0,-0.35886302408364124,0.00022741636507203622
1279,1579.0,-0.0,-0.35909044044871324,0.00022741636507200846
1280,1580.0,5.684341886080802e-14,-0.35931785681378525,0.00022741636507200846
1281,1581.0,5.684341886080802e-14,-0.35954527317885726,0.00022741636507200846
1282,1582.0,-5.684341886080802e-14,-0.35977268954392927,0.00022741636507203622
1283,1583.0,-0.0,-0.36000010590900133,0.00022741636507203622
1284,1584.0,-0.0,-0.36022752227407334,0.00022741636507200846
1285,1585.0,-5.684341886080802e-14,-0.36045493863914535,0.00022741636507200846
1286,1586.0,-5.684341886080802e-14,-0.36068235500421736,0.00022741636507200846
1287,1587.0,-5.684341886080802e-14,-0.36090977136928937,0.00022741636507203622
1288,1588.0,5.684341886080802e-14,-0.36113718773436143,0.00022741636507203622
1289,1589.0,-0.0,-0.36136460409943344,0.00022741636507200846
1290,1590.0,5.684341886080802e-14,-0.36159202046450545,0.00022741636507200846
1291,1591.0,-5.684341886080802e-14,-0.36181943682957746,0.00022741636507200846
1292,1592.0,-0.0,-0.36204685319464947,0.00022741636507203622
1293,1593.0,-0.0,-0.36227426955972153,0.00022741636507203622
1294,1594.0,-0.0,-0.36250168592479354,0.0002274163650719807
1295,1595.0,-0.0,-0.3627291022898655,0.0002274163650719807
1296,1596.0,-0.0,-0.3629565186549375,0.00022741636507200846
1297,1597.0,-0.0,-0.3631839350200095,0.00022741636507200846
1298,1598.0,-0.0,-0.3634113513850815,0.00022741636507200846
1299,1599.0,5.684341886080802e-14,-0.3636387677501535,0.00022741636507203622
1300,1600.0,5.684341886080802e-14,-0.3638661841152256,0.00022741636507203622
1301,1601.0,5.684341886080802e-14,-0.3640936004802976,0.00022741636507200846
1302,1602.0,-0.0,-0.3643210168453696,0.00022741636507200846
1303,1603.0,-0.0,-0.3645484332104416,0.00022741636507200846
1304,1604.0,-0.0,-0.3647758495755136,0.00022741636507203622
1305,1605.0,5.684341886080802e-14,-0.3650032659405857,0.00022741636507203622
1306,1606.0,-1.1368683772161603e-13,-0.3652306823056577,0.00022741636507200846
1307,1607.0,-0.0,-0.3654580986707297,0.00022741636507200846
1308,1608.0,5.684341886080802e-14,-0.3656855150358017,0.00022741636507200846
1309,1609.0,-0.0,-0.3659129314008737,0.00022741636507203622
1310,1610.0,5.684341886080802e-14,-0.3661403477659458,0.00022741636507203622
1311,1611.0,-0.0,-0.3663677641310178,0.00022741636507200846
1312,1612.0,-0.0,-0.3665951804960898,0.00022741636507200846
1313,1613.0,-0.0,-0.3668225968611618,0.00022741636507200846
1314,1614.0,5.684341886080802e-14,-0.3670500132262338,0.00022741636507203622
1315,1615.0,-0.0,-0.3672774295913059,0.00022741636507200846
1316,1616.0,-0.0,-0.36750484595637783,0.0002274163650719807
1317,1617.0,-5.684341886080802e-14,-0.36773226232144984,0.00022741636507200846
1318,1618.0,-0.0,-0.36795967868652185,0.00022741636507200846
1319,1619.0,-0.0,-0.36818709505159386,0.00022741636507200846
1320,1620.0,5.684341886080802e-14,-0.36841451141666587,0.00022741636507203622
1321,1621.0,-0.0,-0.36864192778173793,0.00022741636507203622
1322,1622.0,-0.0,-0.36886934414680994,0.00022741636507200846
1323,1623.0,-5.684341886080802e-14,-0.36909676051188195,0.00022741636507200846
1324,1624.0,-0.0,-0.36932417687695396,0.00022741636507200846
1325,1625.0,-5.684341886080802e-14,-0.36955159324202597,0.00022741636507200846
1326,1626.0,-5.684341886080802e-14,-0.369779009607098,0.00022741636507203622
1327,1627.0,-0.0,-0.37000642597217004,0.00022741636507203622
1328,1628.0,-5.684341886080802e-14,-0.37023384233724205,0.00022741636507200846
1329,1629.0,-5.684341886080802e-14,-0.37046125870231406,0.00022741636507200846
1330,1630.0,-0.0,-0.37068867506738606,0.00022741636507200846
1331,1631.0,-5.684341886080802e-14,-0.3709160914324581,0.00022741636507203622
1332,1632.0,-0.0,-0.37114350779753014,0.00022741636507203622
1333,1633.0,-0.0,-0.37137092416260215,0.00022741636507200846
1334,1634.0,5.684341886080802e-14,-0.37159834052767415,0.00022741636507200846
1335,1635.0,-5.684341886080802e-14,-0.37182575689274616,0.00022741636507200846
1336,1636.0,5.684341886080802e-14,-0.37205317325781817,0.0002274163650719807
