,T (K),U (eV),F (eV),S (eV/K)
384,684.0,0.0031919332226948427,-0.10628667427619182,0.00016005642029103678
385,685.0,0.00321389069428335,-0.10644674671630534,0.0001600884983246481
386,686.0,0.0032359327781819047,-0.10660685127284111,0.00016012065299499806
387,687.0,0.003258059434472216,-0.10676698802229534,0.00016015288402065897
388,688.0,0.0032802706218433286,-0.10692715704088243,0.0001601851911194746
389,689.0,0.0033025662978545256,-0.10708735840453429,0.00016021757400874054
390,690.0,0.0033249464187079525,-0.10724759218889991,0.0001602500324051695
391,691.0,0.0033474109393978324,-0.10740785846934463,0.00016028256602482888
392,692.0,0.0033699598136394115,-0.10756815732094957,0.00016031517458325872
393,693.0,0.0033925929939400135,-0.10772848881851114,0.00016034785779541622
394,694.0,0.0034153104315421956,-0.1078888530365404,0.00016038061537571036
395,695.0,0.0034381120765090145,-0.10804925004926257,0.0001604134470380575
396,696.0,0.003460997877596128,-0.10820967993061652,0.00016044635249579803
397,697.0,0.0034839677824294313,-0.10837014275425416,0.00016047933146178667
398,698.0,0.0035070217373913692,-0.10853063859354009,0.00016051238364839931
399,699.0,0.0035301596876564645,-0.10869116752155096,0.00016054550876745677
400,700.0,0.0035533815772055277,-0.108851729611075,0.0001605787065303843
401,701.0,0.003576687348846974,-0.10901232493461173,0.00016061197664813537
402,702.0,0.00360007694415998,-0.10917295356437128,0.00016064531883115685
403,703.0,0.0036235503036365913,-0.10933361557227404,0.00016067873278950012
404,704.0,0.003647107366496982,-0.10949431102995028,0.00016071221823280024
405,705.0,0.0036707480708813023,-0.10965504000873964,0.00016074577487026204
406,706.0,0.0036944723537075674,-0.1098158025796908,0.00016077940241068095
407,707.0,0.003718280150806663,-0.109976598813561,0.00016081310056248466
408,708.0,0.0037421713968015524,-0.11013742878081577,0.0001608468690336845
409,709.0,0.0037661460252422785,-0.11029829255162837,0.0001608807075319449
410,710.0,0.003790203968499384,-0.11045919019587966,0.0001609146157645902
411,711.0,0.003814345157849175,-0.11062012178315755,0.0001609485934385979
412,712.0,0.003838569523445301,-0.11078108738275685,0.00016098264026057768
413,713.0,0.003862876994290332,-0.11094208706367871,0.00016101675593682696
414,714.0,0.0038872674983565503,-0.11110312089463051,0.00016105094017335175
415,715.0,0.0039117409624722654,-0.11126418894402541,0.000161085192675825
416,716.0,0.003936297312385761,-0.11142529127998216,0.0001611195131496837
417,717.0,0.003960936472765297,-0.11158642797032478,0.00016115390130003876
418,718.0,0.003985658367177791,-0.11174759908258224,0.00016118835683173044
419,719.0,0.0040104629181527685,-0.11190880468398824,0.00016122287944937003
420,720.0,0.00403535004713973,-0.11207004484148098,0.00016125746885728431
421,721.0,0.004060319674529467,-0.11223131962170281,0.00016129212475961968
422,722.0,0.004085371719654063,-0.11239262909100022,0.00016132684686023802
423,723.0,0.00411050610082242,-0.11255397331542329,0.0001613616348628069
424,724.0,0.004135722735306047,-0.11271535236072583,0.0001613964884708205
425,725.0,0.004161021539317744,-0.11287676629236493,0.00016143140738749534
426,726.0,0.004186402428061342,-0.11303821517550082,0.00016146639131595086
427,727.0,0.0042118653157317,-0.11319969907499683,0.00016150143995909833
428,728.0,0.004237410115486284,-0.11336121805541902,0.0001615365530196547
429,729.0,0.004263036739502013,-0.11352277218103614,0.00016157173020021898
430,730.0,0.004288745098953939,-0.11368436151581945,0.0001616069712032306
431,731.0,0.004314535104015249,-0.1138459861234426,0.0001616422757309971
432,732.0,0.004340406663892793,-0.11400764606728145,0.0001616776434856873
433,733.0,0.004366359686770238,-0.11416934141041397,0.00016171307416935898
434,734.0,0.004392394079907547,-0.11433107221562017,0.0001617485674839797
435,735.0,0.004418509749584132,-0.11449283854538193,0.00016178412313141988
436,736.0,0.004444706601105963,-0.114654640461883,0.00016181974081342504
437,737.0,0.004470984538841094,-0.11481647802700878,0.00016185542023167826
438,738.0,0.00449734346620545,-0.11497835130234636,0.00016189116108781404
439,739.0,0.0045237832856841464,-0.11514026034918441,0.00016192696308339055
440,740.0,0.004550303898817276,-0.11530220522851314,0.00016196282591992434
441,741.0,0.004576905206207016,-0.11546418600102426,0.0001619987492988556
442,742.0,0.004603587107574469,-0.11562620272711086,0.0001620347329216315
443,743.0,0.004630349501695719,-0.11578825546686752,0.00016207077648967838
444,744.0,0.0046571922864373505,-0.11595034428009021,0.0001621068797043393
445,745.0,0.004684115358756458,-0.1161124692262762,0.0001621430422670475
446,746.0,0.004711118614785903,-0.1162746303646243,0.00016217926387920162
447,747.0,0.004738201949670895,-0.1164368277540346,0.00016221554424214468
448,748.0,0.004765365257753729,-0.1165990614531086,0.0001622518830573308
449,749.0,0.004792608432452994,-0.11676133152014927,0.00016228828002618628
450,750.0,0.004819931366327523,-0.11692363801316097,0.00016232473485019994
451,751.0,0.00484733395109771,-0.11708598098984967,0.0001623612472309091
452,752.0,0.004874816077602873,-0.11724836050762279,0.00016239781686986504
453,753.0,0.004902377635858102,-0.1174107766235894,0.0001624344434687161
454,754.0,0.004930018514990309,-0.11757322939456022,0.00016247112672915232
455,755.0,0.0049577386033377024,-0.1177357188770477,0.00016250786635300246
456,756.0,0.004985537788385841,-0.11789824512726622,0.0001625446620421092
457,757.0,0.005013415956788947,-0.11806080820113192,0.00016258151349840544
458,758.0,0.005041372994412541,-0.11822340815426303,0.00016261842042397667
459,759.0,0.005069408786262386,-0.11838604504197987,0.0001626553825210056
460,760.0,0.005097523216591071,-0.11854871891930505,0.00016269239949176506
461,761.0,0.005125716168819849,-0.1187114298409634,0.00016272947103864593
462,762.0,0.005153987525581272,-0.11887417786138234,0.00016276659686421252
463,763.0,0.005182337168740503,-0.11903696303469183,0.00016280377667113322
464,764.0,0.005210764979359794,-0.1191997854147246,0.00016284101016224295
465,765.0,0.0052392708377198005,-0.11936264505501631,0.0001628782970404946
466,766.0,0.005267854623376422,-0.1195255420088056,0.00016291563700906314
467,767.0,0.005296516215061331,-0.11968847632903444,0.0001629530297712553
468,768.0,0.005325255490824077,-0.1198514480683481,0.00016299047503053748
469,769.0,0.005354072327904191,-0.12001445727909552,0.0001630279724905842
470,770.0,0.005382966602809347,-0.12017750401332927,0.00016306552185522266
471,771.0,0.005411938191350885,-0.12034058832280596,0.00016310312282854372
472,772.0,0.005440986968565653,-0.12050371025898636,0.00016314077511479785
473,773.0,0.005470112808801275,-0.12066686987303556,0.00016317847841845062
474,774.0,0.005499315585623776,-0.12083006721582326,0.00016321623244416883
475,775.0,0.005528595171945483,-0.1209933023379239,0.0001632540368968552
476,776.0,0.005557951439961073,-0.12115657528961697,0.00016329189148168305
477,777.0,0.005587384261168893,-0.12131988612088726,0.0001633297959040131
478,778.0,0.005616893506349641,-0.121483234881425,0.00016336774986946273
479,779.0,0.005646479045616104,-0.12164662162062619,0.00016340575308389227
480,780.0,0.005676140748363423,-0.12181004638759278,0.0001634438052534326
481,781.0,0.005705878483396987,-0.12197350923113305,0.00016348190608448526
482,782.0,0.005735692118740587,-0.12213701019976175,0.00016352005528369462
483,783.0,0.0057655815218211615,-0.12230054934170044,0.00016355825255798956
484,784.0,0.005795546559411946,-0.12246412670487773,0.0001635964976146112
485,785.0,0.005825587097604057,-0.12262774233692966,0.00016363479016105742
486,786.0,0.005855703001842016,-0.12279139628519985,0.00016367312990508975
487,787.0,0.005885894136945069,-0.12295508859673984,0.00016371151655484445
488,788.0,0.005916160367114287,-0.12311881931830954,0.00016374994981874919
489,789.0,0.005946501555868622,-0.12328258849637734,0.00016378842940546756
490,790.0,0.00597691756614438,-0.12344639617712047,0.00016382695502403788
491,791.0,0.006007408260273905,-0.12361024240642542,0.00016386552638384538
492,792.0,0.006037973499921634,-0.12377412722988816,0.00016390414319455288
493,793.0,0.006068613146219093,-0.12393805069281452,0.00016394280516619786
494,794.0,0.006099327059622794,-0.12410201284022056,0.00016398151200913008
495,795.0,0.006130115100056344,-0.12426601371683278,0.00016402026343406012
496,796.0,0.00616097712684649,-0.12443005336708868,0.00016405905915205937
497,797.0,0.006191912998680493,-0.1245941318351369,0.0001640978988744976
498,798.0,0.0062229225737198135,-0.12475824916483767,0.00016413678231319562
499,799.0,0.006254005709564581,-0.12492240539976329,0.00016417570918030727
500,800.0,0.006285162263203858,-0.1250866005831983,0.00016421467918832644
501,801.0,0.006316392091122225,-0.12525083475813995,0.00016425369205012863
502,802.0,0.006347695049193192,-0.12541510796729854,0.00016429274747900569
503,803.0,0.006379070992778679,-0.12557942025309796,0.00016433184518865884
504,804.0,0.006410519776700596,-0.12574377165767586,0.0001643709848931224
505,805.0,0.006442041255212416,-0.1259081622228842,0.00016441016630684702
506,806.0,0.006473635282070234,-0.12607259199028956,0.0001644493891446719
507,807.0,0.006505301710433287,-0.12623706100117355,0.00016448865312188032
508,808.0,0.006537040393055804,-0.12640156929653332,0.00016452795795419972
509,809.0,0.00656885118210937,-0.12656611691708194,0.00016456730335769054
510,810.0,0.006600733929197133,-0.1267307039032487,0.0001646066890488712
511,811.0,0.006632688485552762,-0.1268953302951797,0.0001646461147446765
512,812.0,0.006664714701813068,-0.12705999613273805,0.00016468558016249912
513,813.0,0.006696812428138799,-0.12722470145550469,0.00016472508502016203
514,814.0,0.006728981514207533,-0.12738944630277838,0.0001647646290359045
515,815.0,0.006761221809227891,-0.1275542307135765,0.00016480421192843764
516,816.0,0.006793533161918219,-0.12771905472663525,0.00016484383341690279
517,817.0,0.006825915420499484,-0.1278839183804103,0.00016488349322089924
518,818.0,0.006858368432808959,-0.12804882171307705,0.00016492319106048425
519,819.0,0.006890892046129693,-0.12821376476253127,0.00016496292665622858
520,820.0,0.006923486107311305,-0.1283787475663895,0.00016500269972906378
521,821.0,0.006956150462777089,-0.1285437701619894,0.00016504251000044878
522,822.0,0.0069888849585098,-0.1287088325863904,0.0001650823571923421
523,823.0,0.007021689440001921,-0.12887393487637408,0.00016512224102714634
524,824.0,0.0070545637523906635,-0.1290390770684447,0.00016516216122776373
525,825.0,0.007087507740294541,-0.1292042591988296,0.0001652021175175683
526,826.0,0.00712052124795548,-0.12936948130347983,0.00016524210962043373
527,827.0,0.007153604119210399,-0.12953474341807047,0.0001652821372607055
528,828.0,0.007186756197420152,-0.12970004557800124,0.0001653222001632565
529,829.0,0.007219977325604532,-0.129865387818397,0.0001653622980534869
530,830.0,0.0072532673463427955,-0.13003077017410822,0.0001654024306572549
531,831.0,0.007286626101830507,-0.1301961926797115,0.00016544259770090441
532,832.0,0.007320053433836904,-0.13036165536951003,0.00016548279891133444
533,833.0,0.007353549183768848,-0.13052715827753417,0.00016552303401598523
534,834.0,0.007387113192656614,-0.130692701437542,0.00016556330274276887
535,835.0,0.007420745301125464,-0.1308582848830197,0.00016560360482012482
536,836.0,0.007454445349438288,-0.13102390864718225,0.00016564393997703375
537,837.0,0.00748821317748849,-0.13118957276297377,0.00016568430794303146
538,838.0,0.007522048624814204,-0.1313552772630683,0.00016572470844813947
539,839.0,0.0075559515305769764,-0.13152102217987005,0.00016576514122290664
540,840.0,0.007589921733604399,-0.13168680754551412,0.00016580560599852023
541,841.0,0.0076239590723261585,-0.1318526333918671,0.0001658461025065977
542,842.0,0.0076580633848877255,-0.13201849975052732,0.0001658866304793255
543,843.0,0.007692234509050877,-0.13218440665282574,0.0001659271896495007
544,844.0,0.007726472282271857,-0.13235035412982632,0.0001659677797504061
545,845.0,0.007760776541644532,-0.13251634221232655,0.00016600840051592125
546,846.0,0.007795147123964341,-0.13268237093085816,0.0001660490516804669
547,847.0,0.007829583865685663,-0.1328484403156875,0.00016608973297901897
548,848.0,0.007864086602964449,-0.1330145503968162,0.00016613044414713618
549,849.0,0.007898655171636904,-0.13318070120398176,0.00016617118492090466
550,850.0,0.007933289407198174,-0.133346892766658,0.00016621195503704889
551,851.0,0.007967989144923138,-0.13351312511405586,0.0001662527542328346
552,852.0,0.008002754219688768,-0.13367939827512368,0.00016629358224605484
553,853.0,0.00803758446613756,-0.13384571227854797,0.00016633443881511334
554,854.0,0.008072479718620684,-0.1340120671527539,0.00016637532367905217
555,855.0,0.008107439811212203,-0.13417846292590607,0.00016641623657742688
556,856.0,0.00814246457765222,-0.13434489962590876,0.00016645717725036202
557,857.0,0.008177553851446362,-0.1345113772804068,0.00016649814543864827
558,858.0,0.00821270746585867,-0.13467789591678606,0.00016653914088361754
559,859.0,0.008247925253826338,-0.13484445556217403,0.0001665801633271985
560,860.0,0.008283207048066288,-0.13501105624344045,0.0001666212125119304
561,861.0,0.008318552681004121,-0.1351776979871979,0.00016666228818092155
562,862.0,0.008353961984823854,-0.1353443808198023,0.0001667033900779047
563,863.0,0.008389434791524764,-0.1355111047673537,0.0001667445179472371
564,864.0,0.008424970932729536,-0.13567786985569677,0.00016678567153383117
565,865.0,0.008460570239918752,-0.13584467611042136,0.00016682685058322377
566,866.0,0.008496232544352722,-0.13601152355686322,0.00016686805484159017
567,867.0,0.008531957676979118,-0.13617841222010454,0.00016690928405567462
568,868.0,0.008567745468560872,-0.13634534212497457,0.00016695053797285975
569,869.0,0.008603595749661963,-0.13651231329605026,0.0001669918163411388
570,870.0,0.008639508350576364,-0.13667932575765684,0.0001670331189090879
571,871.0,0.008675483101413306,-0.13684637953386844,0.00016707444542601868
572,872.0,0.008711519832090175,-0.13701347464850888,0.0001671157956417424
573,873.0,0.008747618372261456,-0.13718061112515192,0.00016715716930670865
574,874.0,0.00878377855144663,-0.1373477889871223,0.00016719856617206097
575,875.0,0.008820000198902278,-0.13751500825749605,0.00016723998598948409
576,876.0,0.008856283143778398,-0.13768226895910127,0.0001672814285113705
577,877.0,0.008892627214919457,-0.1378495711145188,0.0001673228934907095
578,878.0,0.008929032241027812,-0.1380169147460827,0.00016736438068110093
579,879.0,0.008965498050706344,-0.138184299875881,0.00016740588983681082
580,880.0,0.009002024472287928,-0.1383517265257563,0.00016744742071272967
581,881.0,0.009038611333927804,-0.13851919471730645,0.00016748897306438637
582,882.0,0.009075258463695945,-0.13868670447188508,0.00016753054664796208
583,883.0,0.009111965689399426,-0.13885425581060237,0.0001675721412202763
584,884.0,0.009148732838752949,-0.13902184875432563,0.00016761375653874533
585,885.0,0.009185559739250948,-0.13918948332367986,0.00016765539236149318
586,886.0,0.009222446218309699,-0.13935715953904862,0.0001676970484472684
587,887.0,0.009259392103118103,-0.1395248774205744,0.00016773872455543015
588,888.0,0.00929639722077269,-0.13969263698815948,0.0001677804204460176
589,889.0,0.009333461398206566,-0.13986043826146644,0.00016782213587973605
590,890.0,0.009370584462217835,-0.14002828125991895,0.00016786387061795693
591,891.0,0.009407766239498017,-0.14019616600270235,0.00016790562442263457
592,892.0,0.00944500655651126,-0.14036409250876422,0.00016794739705636164
593,893.0,0.009482305239721711,-0.14053206079681507,0.00016798918828252185
594,894.0,0.009519662115401673,-0.14070007088532926,0.0001680309978650818
595,895.0,0.009557077009695547,-0.14086812279254524,0.00016807282556859093
596,896.0,0.009594549748634051,-0.14103621653646645,0.00016811467115832035
597,897.0,0.009632080158169742,-0.14120435213486188,0.00016815653440024891
598,898.0,0.009669668064120174,-0.14137252960526694,0.0001681984150609661
599,899.0,0.009707313292217634,-0.1415407489649838,0.00016824031290768593
600,900.0,0.009745015668045198,-0.14170901023108232,0.00016828222770835788
601,901.0,0.009782775017143308,-0.14187731342040052,0.00016832415923155597
602,902.0,0.009820591164938719,-0.14204565854954543,0.00016836610724653422
603,903.0,0.009858463936737394,-0.1422140456348936,0.00016840807152319892
604,904.0,0.009896393157802663,-0.14238247469259183,0.00016845005183213635
605,905.0,0.00993437865328417,-0.14255094573855787,0.0001684920479446128
606,906.0,0.009972420248288927,-0.14271945878848105,0.0001685340596325191
607,907.0,0.010010517767739202,-0.1428880138578229,0.00016857608666841217
608,908.0,0.010048671036656742,-0.14305661096181788,0.00016861812882559835
609,909.0,0.010086879879864341,-0.1432252501154741,0.00016866018587802234
610,910.0,0.01012514412212795,-0.14339393133357392,0.00016870225760025337
611,911.0,0.010163463588213517,-0.1435626546306746,0.00016874434376755454
612,912.0,0.01020183810278752,-0.14373142002110903,0.00016878644415588284
613,913.0,0.010240267490402744,-0.14390022751898637,0.0001688285585418614
614,914.0,0.01027875157566882,-0.14406907713819275,0.00016887068670279337
615,915.0,0.010317290183081695,-0.14423796889239196,0.00016891282841668964
616,916.0,0.0103558831371231,-0.14440690279502613,0.00016895498346213011
617,917.0,0.010394530262132662,-0.14457587885931622,0.00016899715161845796
618,918.0,0.010433231382577901,-0.14474489709826305,0.00016903933266571025
619,919.0,0.0104719863227416,-0.14491395752464764,0.00016908152638453466
620,920.0,0.010510794906934962,-0.14508306015103212,0.00016912373255630053
621,921.0,0.010549656959426557,-0.14525220498976024,0.00016916595096304332
622,922.0,0.010588572304499166,-0.1454213920529582,0.00016920818138749238
623,923.0,0.010627540766336097,-0.14559062135253523,0.00016925042361302933
624,924.0,0.010666562169163285,-0.14575989290018426,0.00016929267742375742
625,925.0,0.010705636337107194,-0.14592920670738274,0.00016933494260441828
626,926.0,0.010744763094393761,-0.1460985627853931,0.00016937721894044744
627,927.0,0.010783942265149449,-0.14626796114526364,0.0001694195062179743
628,928.0,0.010823173673543351,-0.14643740179782905,0.00016946180422382218
629,929.0,0.01086245714367351,-0.14660688475371128,0.00016950411274545274
630,930.0,0.010901792499694807,-0.14677641002331995,0.00016954643157102156
631,931.0,0.010941179565747916,-0.14694597761685332,0.00016958876048941973
632,932.0,0.01098061816597351,-0.1471155875442988,0.00016963109929016285
633,933.0,0.011020108124498051,-0.14728523981543365,0.00016967344776346038
634,934.0,0.011059649265476423,-0.1474549344398257,0.00016971580570020184
635,935.0,0.011099241413091931,-0.14762467142683405,0.00016975817289199835
636,936.0,0.011138884391485249,-0.1477944507856097,0.0001698005491311272
637,937.0,0.011178578024896524,-0.1479642725250963,0.00016984293421051788
638,938.0,0.011218322137494852,-0.14813413665403075,0.0001698853279238216
639,939.0,0.011258116553577224,-0.14830404318094395,0.00016992773006535566
640,940.0,0.011297961097355369,-0.14847399211416146,0.0001699701404301035
641,941.0,0.011337855593126278,-0.14864398346180416,0.0001700125588137702
642,942.0,0.011377799865229576,-0.148814017231789,0.00017005498501272698
643,943.0,0.0114177937380191,-0.1489840934318296,0.00017009741882403895
644,944.0,0.011457837035905527,-0.14915421206943708,0.00017013986004545123
645,945.0,0.01149792958334217,-0.14932437315192051,0.00017018230847538895
646,946.0,0.011538071204725497,-0.14949457668638785,0.00017022476391295727
647,947.0,0.011578261724636718,-0.14966482267974643,0.0001702672261579552
648,948.0,0.011618500967657042,-0.14983511113870376,0.0001703096950108618
649,949.0,0.011658788758339256,-0.15000544206976815,0.00017035217027282223
650,950.0,0.011699124921449311,-0.1501758154792494,0.00017039465174570334
651,951.0,0.01173950928162526,-0.15034623137325956,0.00017043713923203807
652,952.0,0.01177994166374674,-0.15051668975771348,0.0001704796325350394
653,953.0,0.011820421892593913,-0.15068719063832964,0.00017052213145861417
654,954.0,0.011860949793032205,-0.1508577340206307,0.0001705646358073215
655,955.0,0.011901525190154416,-0.15102831990994428,0.00017060714538641442
656,956.0,0.01194214790895387,-0.15119894831140354,0.00017064966000188142
657,957.0,0.011982817774523369,-0.15136961922994804,0.00017069217946034942
658,958.0,0.012023534612069398,-0.15154033267032424,0.00017073470356911147
659,959.0,0.012064298246883709,-0.15171108863708627,0.00017077723213615448
660,960.0,0.012105108504229634,-0.15188188713459655,0.00017081976497017315
661,961.0,0.012145965209597875,-0.1520527281670266,0.00017086230188051443
662,962.0,0.01218686818849335,-0.15222361173835758,0.00017090484267723305
663,963.0,0.012227817266463603,-0.15239453785238108,0.00017094738717103597
664,964.0,0.012268812269240925,-0.15256550651269965,0.00017098993517331018
665,965.0,0.012309853022543393,-0.1527365177227277,0.00017103248649616432
666,966.0,0.012350939352259616,-0.15290757148569198,0.00017107504095234538
667,967.0,0.012392071084363465,-0.1530786678046324,0.00017111759835530815
668,968.0,0.012433248044885659,-0.1532498066824026,0.0001711601585191458
669,969.0,0.012474470059942178,-0.15342098812167068,0.0001712027212586592
670,970.0,0.012515736955876378,-0.1535922121249199,0.00017124528638934322
671,971.0,0.01255704855897477,-0.15376347869444937,0.00017128785372731714
672,972.0,0.012598404695737031,-0.15393478783237455,0.0001713304230894358
673,973.0,0.012639805192705467,-0.15410613954062824,0.00017137299429322017
674,974.0,0.012681249876607126,-0.154277533820961,0.00017141556715681572
675,975.0,0.012722738574197479,-0.15444897067494187,0.00017145814149908956
676,976.0,0.012764271112388315,-0.15462045010395917,0.00017150071713956105
677,977.0,0.012805847318233532,-0.154791972109221,0.0001715432938984851
678,978.0,0.012847467018900716,-0.15496353669175614,0.00017158587159672722
679,979.0,0.012889130041600083,-0.15513514385241445,0.0001716284500557913
680,980.0,0.012930836213769226,-0.15530679359186772,0.00017167102909794452
681,981.0,0.012972585362888367,-0.15547848591061034,0.00017171360854606466
682,982.0,0.013014377316650894,-0.15565022080895985,0.00017175618822375116
683,983.0,0.013056211902807036,-0.15582199828705784,0.00017179876795525573
684,984.0,0.013098088949249131,-0.15599381834487036,0.00017184134756541292
685,985.0,0.013140008284011628,-0.15616568098218866,0.0001718839268798622
686,986.0,0.013181969735384769,-0.15633758619863009,0.00017192650572486756
687,987.0,0.013223973131516686,-0.1565095339936384,0.00017196908392727583
688,988.0,0.01326601830095342,-0.15668152436648464,0.00017201166131473877
689,989.0,0.013308105072283638,-0.15685355731626788,0.000172054237715491
690,990.0,0.013350233274195489,-0.15702563284191562,0.0001720968129584055
691,991.0,0.013392402735689757,-0.1571977509421847,0.00017213938687313246
692,992.0,0.013434613285710384,-0.15736991161566188,0.000172181959289891
693,993.0,0.013476864753442896,-0.15754211486076447,0.00017222453003953864
694,994.0,0.01351915696822914,-0.15771436067574096,0.00017226709895372394
695,995.0,0.013561489759595702,-0.15788664905867192,0.00017230966586465057
696,996.0,0.013603862957126012,-0.15805898000747026,0.00017235223060520222
697,997.0,0.013646276390630874,-0.15823135351988232,0.00017239479300894256
698,998.0,0.013688729890120044,-0.15840376959348815,0.00017243735291010143
699,999.0,0.013731223285660121,-0.15857622822570253,0.00017247991014357478
700,1000.0,0.013773756407545079,-0.1587487294137753,0.00017252246454482756
701,1001.0,0.013816329086182577,-0.15892127315479218,0.00017256501595010187
702,1002.0,0.01385894115223607,-0.1590938594456755,0.0001726075641962227
703,1003.0,0.013901592436511123,-0.15926648828318463,0.000172650109120695
704,1004.0,0.013944282769870142,-0.1594391596639169,0.00017269265056171768
705,1005.0,0.013987011983488173,-0.15961187358430806,0.0001727351883580308
706,1006.0,0.014029779908597106,-0.15978463004063295,0.00017277772234911004
707,1007.0,0.01407258637675568,-0.15995742902900628,0.00017282025237512488
708,1008.0,0.014115431219522634,-0.1601302705453832,0.0001728627782767861
709,1009.0,0.014158314268740924,-0.16030315458555985,0.00017290529989551218
710,1010.0,0.014201235356438247,-0.16047608114517423,0.00017294781707341556
711,1011.0,0.014244194314727565,-0.16064905021970668,0.00017299032965314987
712,1012.0,0.014287190976062902,-0.16082206180448053,0.0001730328374780904
713,1013.0,0.014330225172912492,-0.16099511589466287,0.00017307534039227856
714,1014.0,0.014373296738071417,-0.16116821248526508,0.0001731178382403109
715,1015.0,0.014416405504377394,-0.1613413515711435,0.0001731603308675056
716,1016.0,0.014459551304966567,-0.1615145331470001,0.0001732028181198192
717,1017.0,0.014502733973216664,-0.16168775720738313,0.0001732452998437911
718,1018.0,0.014545953342519624,-0.16186102374668768,0.00017328777588665467
719,1019.0,0.014589209246594237,-0.16203433275915644,0.00017333024609629544
720,1020.0,0.014632501519329821,-0.16220768423888027,0.00017337271032119572
721,1021.0,0.014675829994800438,-0.16238107817979883,0.0001734151684104901
722,1022.0,0.014719194507250677,-0.16255451457570125,0.0001734576202139515
723,1023.0,0.014762594891209346,-0.16272799342022673,0.00017350006558200515
724,1024.0,0.014806030981290519,-0.16290151470686526,0.00017354250436567298
725,1025.0,0.014849502612406695,-0.16307507842895808,0.00017358493641661532
726,1026.0,0.014893009619612485,-0.1632486845796985,0.00017362736158720027
727,1027.0,0.014936551838232504,-0.16342233315213248,0.00017366977973035103
728,1028.0,0.014980129103719264,-0.1635960241391592,0.0001737121906996153
729,1029.0,0.015023741251766864,-0.1637697575335317,0.00017375459434919305
730,1030.0,0.015067388118325198,-0.16394353332785758,0.0001737969905339365
731,1031.0,0.015111069539500477,-0.16411735151459958,0.00017383937910933622
732,1032.0,0.015154785351583655,-0.16429121208607625,0.00017388175993139632
733,1033.0,0.015198535391164114,-0.16446511503446237,0.00017392413285687025
734,1034.0,0.015242319494973344,-0.16463906035179,0.00017396649774309436
735,1035.0,0.015286137500027053,-0.16481304802994856,0.00017400885444800174
736,1036.0,0.015329989243468845,-0.164987078060686,0.0001740512028301916
737,1037.0,0.015373874562740752,-0.16516115043560894,0.00017409354274881828
738,1038.0,0.01541779329545534,-0.16533526514618363,0.00017413587406373
739,1039.0,0.015461745279452543,-0.1655094221837364,0.00017417819663533007
740,1040.0,0.015505730352870728,-0.1656836215394543,0.00017422051032471575
741,1041.0,0.015549748353933524,-0.16585786320438584,0.00017426281499353935
742,1042.0,0.01559379912120562,-0.16603214716944137,0.0001743051105040222
743,1043.0,0.01563788249340803,-0.16620647342539388,0.00017434739671910726
744,1044.0,0.015681998309517553,-0.16638084196287958,0.00017438967350227874
745,1045.0,0.015726146408738373,-0.16655525277239844,0.00017443194071764534
746,1046.0,0.015770326630558884,-0.16672970584431487,0.00017447419822995414
747,1047.0,0.015814538814538537,-0.16690420116885835,0.0001745164459045212
748,1048.0,0.015858782800620475,-0.16707873873612392,0.00017455868360727322
749,1049.0,0.015903058428975214,-0.1672533185360729,0.0001746009112047614
750,1050.0,0.01594736553991538,-0.16742794055853344,0.0001746431285641198
751,1051.0,0.01599170397403782,-0.16760260479320113,0.00017468533555312082
752,1052.0,0.016036073572209375,-0.16777731122963968,0.0001747275320401337
753,1053.0,0.016080474175439008,-0.1679520598572814,0.0001747697178940688
754,1054.0,0.016124905625048314,-0.16812685066542782,0.00017481189298448885
755,1055.0,0.016169367762643105,-0.16830168364325038,0.00017485405718155322
756,1056.0,0.016213860429957094,-0.16847655877979092,0.00017489621035600422
757,1057.0,0.01625838346905084,-0.16865147606396239,0.00017493835237919475
758,1058.0,0.016302936722127015,-0.16882643548454931,0.00017498048312303283
759,1059.0,0.01634752003182882,-0.16900143703020845,0.0001750226024600926
760,1060.0,0.016392133240813678,-0.1691764806894695,0.00017506471026344783
761,1061.0,0.01643677619206585,-0.16935156645073535,0.00017510680640682452
762,1062.0,0.016481448728882242,-0.16952669430228315,0.0001751488907645593
763,1063.0,0.016526150694787134,-0.16970186423226447,0.00017519096321148842
764,1064.0,0.016570881933503756,-0.16987707622870613,0.0001752330236231281
765,1065.0,0.016615642288968502,-0.17005233027951072,0.00017527507187552194
766,1066.0,0.016660431605501458,-0.17022762637245717,0.00017531710784528254
767,1067.0,0.01670524972757903,-0.1704029644952013,0.00017535913140966086
768,1068.0,0.016750096499961842,-0.1705783446352765,0.00017540114244650462
769,1069.0,0.016794971767595257,-0.1707537667800943,0.00017544314083413337
770,1070.0,0.01683987537577991,-0.17092923091694476,0.00017548512645151892
771,1071.0,0.016884807170043814,-0.17110473703299733,0.00017552709917824372
772,1072.0,0.016929766996099715,-0.17128028511530125,0.00017556905889441754
773,1073.0,0.016974754700001426,-0.17145587515078617,0.0001756110054807053
774,1074.0,0.01701977012801592,-0.17163150712626266,0.0001756529388183825
775,1075.0,0.0170648131267086,-0.17180718102842293,0.00017569485878930757
776,1076.0,0.017109883542829607,-0.17198289684384127,0.00017573676527585236
777,1077.0,0.017154981223455934,-0.17215865455897464,0.00017577865816101323
778,1078.0,0.01720010601592037,-0.1723344541601633,0.0001758205373283278
779,1079.0,0.01724525776775465,-0.1725102956336313,0.0001758624026618888
